	train_epoch_loss	dev_epoch_loss	dev_precision	dev_recall	dev_f1
0	0.018835134310647844	0.006947304587811232	0.7826086105860206	0.7826086105860206	0.7826036106179648
1	0.008198729157447815	0.004059739410877228	0.7173912263705189	0.7173912263705189	0.7173862264053672
2	0.0031283949175849556	0.0024947884182135263	0.7608694825141866	0.7608694825141866	0.7608644825470435
3	0.0029356106696650387	0.00217028947857519	0.8043477386578545	0.8043477386578545	0.8043427386889352
4	0.002371176874730736	0.0016844357984761398	0.8152173026937715	0.8152173026937715	0.8152123027244379
5	0.0021197621594183148	0.002105109548817078	0.7934781746219375	0.7934781746219375	0.793473174653444
6	0.0017548945266753434	0.0014751239602143567	0.7717390465501036	0.7717390465501036	0.7717340465824978
7	0.0013503817989840173	0.0015012090637659032	0.8043477386578545	0.8043477386578545	0.8043427386889352
8	0.0013264281215379014	0.0015775170565272372	0.7717390465501036	0.7717390465501036	0.7717340465824978
9	0.0013207821385003626	0.0012394957011565566	0.7934781746219375	0.7934781746219375	0.793473174653444
10	0.001218669342342764	0.0014455470178897183	0.7826086105860206	0.7826086105860206	0.7826036106179648
11	0.0011179864162113517	0.0009597008077738186	0.7608694825141866	0.7608694825141866	0.7608644825470435
12	0.0010557582933688537	0.0012869830631340544	0.7826086105860206	0.7826086105860206	0.7826036106179648
13	0.0010841080104000867	0.0012845692690461874	0.7717390465501036	0.7717390465501036	0.7717340465824978
14	0.001203151341760531	0.001974565132210652	0.7717390465501036	0.7717390465501036	0.7717340465824978
15	0.001030584450927563	0.0013478806940838695	0.7826086105860206	0.7826086105860206	0.7826036106179648
16	0.0009742961532901973	0.0010551951903228958	0.8369564307656053	0.8369564307656053	0.8369514307954753
